EMPLOYEE_ID	PMID
1001574	7166762
1001574	7297044
1001574	7315990
1001574	7473226
1001574	7473227
1001574	7776390
1001574	7943403
1001574	7955176
1001574	8014865
1001574	8203580
1001574	8238418
1001574	8383745
1001574	8394571
1001574	8396458
1001574	8659868
1001574	8770111
1001574	8782114
1001574	8785282
1001574	9578369
1001574	9737944
1001574	10444473
1001574	10525108
1001574	10924080
1001574	11179064
1001574	11834511
1001574	11961079
1001574	12063306
1001574	12181154
1001574	12384484
1001574	12509477
1001574	12954807
1001574	14596789
1001574	14634043
1001574	15847643
1001574	16219807
1001574	16648190
1001574	16960102
1001574	17906109
1001574	18775850
1001574	19150887
1001574	19286955
1001574	19429830
1001574	19457892
1001574	19675298
1001574	19808344
1001574	19952475
1001574	20360023
1001574	20829511
1001574	20889840
1001574	21071708
1001574	21357507
1001574	21421805
1001574	21689540
1001574	21699870
1001574	22042543
1001574	22542713
1001574	22722658
1001574	22915496
1001574	22984607
1001574	23019292
1001574	23103043
1001575	279002
1001575	1408980
1001575	1454649
1001575	2675573
1001575	3615231
1001575	7596877
1001575	7737030
1001575	7802367
1001575	7963401
1001575	8441107
1001575	8488151
1001575	8549123
1001575	8577001
1001575	8677175
1001575	8751177
1001575	9041311
1001575	9061745
1001575	9127413
1001575	9755276
1001575	10101343
1001575	10103325
1001575	10224189
1001575	10353938
1001575	10569389
1001575	10699126
1001575	10799631
1001575	10894238
1001575	11074859
1001575	11099611
1001575	11483452
1001575	11493819
1001575	11695938
1001575	11919527
1001575	12090837
1001575	12359806
1001575	12488841
1001575	12612264
1001575	15520120
1001575	15574634
1001575	15805326
1001575	15805395
1001575	15824680
1001575	15824681
1001575	15995067
1001575	16322185
1001575	16452341
1001575	16452381
1001575	17015573
1001575	17200284
1001575	17606580
1001575	17666940
1001575	17768294
1001575	17967919
1001575	17967922
1001575	18055687
1001575	18381551
1001575	18662935
1001575	18810415
1001575	19047262
1001575	19770172
1001575	21788221
1001575	21807714
1001575	22067921
1001575	22700015
1001581	9811411
1001613	11342
1001613	27281
1001613	166162
1001613	182966
1001613	202363
1001613	304889
1001613	593373
1001613	667415
1001613	837001
1001613	1185684
1001613	1327385
1001613	1338459
1001613	1963282
1001613	2175231
1001613	2340859
1001613	2450993
1001613	2720305
1001613	2884676
1001613	3017493
1001613	3260529
1001613	3260530
1001613	3889938
1001613	4152061
1001613	4355233
1001613	4375527
1001613	4517049
1001613	4822581
1001613	6258686
1001613	6273531
1001613	6281075
1001613	6281076
1001613	6321717
1001613	6604877
1001613	6972242
1001613	6982330
1001613	7609578
1001613	7693916
1001613	7738845
1001613	7834186
1001613	8019754
1001613	8071878
1001613	8232234
1001613	8242258
1001613	8734992
1001613	9174992
1001613	9536018
1001613	9660893
1001613	9824704
1001613	10550994
1001613	10694243
1001613	10807681
1001613	11897841
1001613	11959792
1001613	12456815
1001613	12711617
1001613	12972626
1001613	15146054
1001613	15880138
1001613	15961420
1001613	17192679
1001613	18385484
1001613	18404524
1001613	18420824
1001613	20709936
1001613	20880403
1001613	22542659
1001613	22547572
1001632	1378006
1001632	1397755
1001632	1525655
1001632	1526887
1001632	1734373
1001632	2039939
1001632	2132594
1001632	2411516
1001632	2420563
1001632	2436885
1001632	2454795
1001632	2461288
1001632	2581762
1001632	2606282
1001632	3169396
1001632	3274963
1001632	3408395
1001632	3410179
1001632	3610844
1001632	3610845
1001632	3631422
1001632	3675310
1001632	3790281
1001632	4019328
1001632	6174295
1001632	6179755
1001632	6203720
1001632	6263420
1001632	6628846
1001632	6673600
1001632	6700356
1001632	6830529
1001632	6848100
1001632	6870611
1001632	6886913
1001632	7127093
1001632	7544476
1001632	7559178
1001632	7649025
1001632	7649058
1001632	7681392
1001632	7681753
1001632	7774767
1001632	7807210
1001632	7983281
1001632	8004457
1001632	8369541
1001632	8405727
1001632	8444337
1001632	8458744
1001632	8472881
1001632	8588653
1001632	8655792
1001632	8688085
1001632	8909890
1001632	9226047
1001632	9246074
1001632	9402896
1001632	9407668
1001632	9575383
1001632	9858359
1001632	10206359
1001632	10209772
1001632	10229518
1001632	10385873
1001632	10400219
1001632	10515504
1001632	10530031
1001632	10632608
1001632	10656505
1001632	10859409
1001632	11132782
1001632	11143450
1001632	11324846
1001632	11336890
1001632	11446578
1001632	11548236
1001632	11694732
1001632	11825683
1001632	11955993
1001632	12069008
1001632	12121743
1001632	12476088
1001632	12476089
1001632	12647890
1001632	12686276
1001632	14550910
1001632	15067434
1001632	15294204
1001632	15294388
1001632	15474654
1001632	15634732
1001632	15808351
1001632	16106664
1001632	16217645
1001632	16230893
1001632	16251432
1001632	16675898
1001632	17065453
1001632	17335387
1001632	17351633
1001632	17828668
1001632	17898180
1001632	18347784
1001632	18370594
1001632	18400895
1001632	18400899
1001632	18493120
1001632	18558508
1001632	18562137
1001632	18818121
1001632	18855553
1001632	19122453
1001632	19129385
1001632	19222564
1001632	19293398
1001632	19346159
1001632	19353261
1001632	19420250
1001632	19477149
1001632	19535580
1001632	19546807
1001632	19617560
1001632	19635083
1001632	19673783
1001632	19673834
1001632	19673837
1001632	19734788
1001632	19824950
1001632	19906958
1001632	19914180
1001632	20018226
1001632	20018234
1001632	20084007
1001632	20215743
1001632	20371812
1001632	20378402
1001632	20648064
1001632	20681749
1001632	20708671
1001632	20719558
1001632	20724355
1001632	20826187
1001632	20950282
1001632	20950487
1001632	21049035
1001632	21094680
1001632	21241645
1001632	21255123
1001632	21277896
1001632	21536264
1001632	21589653
1001632	21666515
1001632	21730859
1001632	21799207
1001632	21855407
1001632	21864552
1001632	21907782
1001632	21945200
1001632	22005291
1001632	22113211
1001632	22131377
1001632	22197212
1001632	22197852
1001632	22227006
1001632	22524346
1001632	22547804
1001632	22634507
1001632	22761320
1001632	22789822
1001632	22949632
1001632	23055485
1001632	23102977
1001632	23103059
1001632	23278931
1001632	23400117
1001632	23401541
1001632	23426677
1001632	23479544
1001653	1594630
1001653	1840577
1001653	2108899
1001653	2355188
1001653	2387627
1001653	2696860
1001653	2925251
1001653	2925252
1001653	3019994
1001653	3071820
1001653	3924830
1001653	6311753
1001653	7532505
1001653	7622203
1001653	7765898
1001653	8001761
1001653	8200525
1001653	8535514
1001653	8550218
1001653	8613408
1001653	8641790
1001653	8764484
1001653	8926117
1001653	8975903
1001653	9174205
1001653	9188089
1001653	9529113
1001653	9614079
1001653	10048038
1001653	10428926
1001653	10489610
1001653	10633110
1001653	10678909
1001653	10722574
1001653	11119504
1001653	11222614
1001653	11254562
1001653	11290860
1001653	11401964
1001653	11500403
1001653	11727817
1001653	11748165
1001653	11854262
1001653	11895946
1001653	12101309
1001653	12200279
1001653	12228295
1001653	12379686
1001653	12496164
1001653	14688110
1001653	15175284
1001653	15386105
1001653	15598540
1001653	15784543
1001653	15845496
1001653	15916594
1001653	16216510
1001653	16452417
1001653	16511108
1001653	16926407
1001653	17148602
1001653	17180462
1001653	17388784
1001653	17548481
1001653	17893138
1001653	17953608
1001653	18083880
1001653	18165359
1001653	18403241
1001653	18426879
1001653	18621869
1001653	19114479
1001653	19177226
1001653	19246759
1001653	19398549
1001653	19722835
1001653	19768502
1001653	19817866
1001653	20817810
1001653	21178169
1001653	21278293
1001653	21383054
1001653	21546584
1001653	21547755
1001653	21795511
1001653	21890700
1001653	22160401
1001653	22286905
1001653	23049981
1001653	23150393
1001653	23185637
1001653	23429532
1001653	23481601
1001653	23512964
1001676	1960192
1001676	7717475
1001676	15887590
1001679	2058932
1001679	7774227
1001679	8451108
1001679	8748195
1001679	8952053
1001679	10921622
1001679	11098997
1001679	11158453
1001679	12205264
1001679	12461501
1001679	12890007
1001679	14735254
1001679	15520962
1001679	15693211
1001679	15857523
1001679	16153274
1001679	16153935
1001679	16760825
1001679	17339510
1001679	18335876
1001679	18838927
1001679	19117894
1001679	20304421
1001679	21060075
1001679	21209582
1001679	21314775
1001679	21708805
1001679	22130217
1001679	22460773
1001679	23243401
1001708	2750867
1001708	2849359
1001708	3398658
1001708	7668699
1001708	8039409
1001708	8694131
1001708	10214811
1001708	10652387
1001708	10771916
1001708	10771917
1001708	11141015
1001708	11190026
1001708	11300268
1001708	11916785
1001708	12018348
1001708	14742364
1001708	17463237
1001708	19834670
1001708	20956746
1001708	21422305
1001708	22668766
1001708	22921779
1001708	23442567
1001708	23446326
1001725	1385353
1001725	1548531
1001725	1731500
1001725	1900410
1001725	1941065
1001725	2084074
1001725	2721355
1001725	2729335
1001725	2762739
1001725	2804987
1001725	2933042
1001725	2953318
1001725	2957053
1001725	3034052
1001725	3107487
1001725	3919667
1001725	4016789
1001725	4027873
1001725	6478434
1001725	7532162
1001725	7625373
1001725	7738634
1001725	7757312
1001725	7775130
1001725	7775139
1001725	7799024
1001725	7896548
1001725	7964962
1001725	8092114
1001725	8364875
1001725	8412206
1001725	8445423
1001725	8558190
1001725	8617582
1001725	8627643
1001725	8690640
1001725	8729950
1001725	8729954
1001725	8909304
1001725	8931668
1001725	8953601
1001725	9013471
1001725	9135021
1001725	9164215
1001725	9327152
1001725	9440759
1001725	9529016
1001725	9738589
1001725	9786311
1001725	9806648
1001725	9815904
1001725	9830622
1001725	10023694
1001725	10078631
1001725	10326669
1001725	10458680
1001725	10561194
1001725	10623705
1001725	10683076
1001725	10699539
1001725	10765123
1001725	10838499
1001725	10955868
1001725	11013279
1001725	11032600
1001725	11051232
1001725	11122815
1001725	11134208
1001725	11195411
1001725	11201476
1001725	11219979
1001725	11225002
1001725	11295069
1001725	11309634
1001725	11331320
1001725	11391591
1001725	11602899
1001725	11822757
1001725	11896097
1001725	11919230
1001725	11969242
1001725	12036430
1001725	12056708
1001725	12074329
1001725	12109807
1001725	12111116
1001725	12149301
1001725	12165641
1001725	12422309
1001725	12453335
1001725	12558921
1001725	12560431
1001725	12610179
1001725	12697873
1001725	12802797
1001725	12829680
1001725	12833469
1001725	12879464
1001725	14567437
1001725	14568853
1001725	14569841
1001725	14701779
1001725	14707497
1001725	14966087
1001725	15067029
1001725	15110883
1001725	15175439
1001725	15199089
1001725	15218298
1001725	15249584
1001725	15254061
1001725	15534342
1001725	15542799
1001725	15570076
1001725	15586516
1001725	15705877
1001725	15724948
1001725	15807929
1001725	15851790
1001725	16018743
1001725	16020978
1001725	16038639
1001725	16038640
1001725	16038641
1001725	16157938
1001725	16166957
1001725	16194453
1001725	16246979
1001725	16260687
1001725	16361624
1001725	16399437
1001725	16446338
1001725	16451769
1001725	16512457
1001725	16573781
1001725	16724647
1001725	16809641
1001725	16873427
1001725	16877719
1001725	16948952
1001725	17030637
1001725	17111559
1001725	17133415
1001725	17227899
1001725	17227984
1001725	17278891
1001725	17416866
1001725	17442997
1001725	17448867
1001725	17470848
1001725	17477810
1001725	17491586
1001725	17509259
1001725	17533207
1001725	17538178
1001725	17620770
1001725	17624051
1001725	17713990
1001725	17947473
1001725	17977501
1001725	17977502
1001725	17977503
1001725	17991344
1001725	18006789
1001725	18006800
1001725	18027884
1001725	18048821
1001725	18053426
1001725	18179046
1001725	18281668
1001725	18319412
1001725	18349311
1001725	18398613
1001725	18417312
1001725	18421045
1001725	18422373
1001725	18430910
1001725	18520231
1001725	18676757
1001725	18722265
1001725	18759346
1001725	18926092
1001725	18953408
1001725	18988231
1001725	18992248
1001725	19029412
1001725	19139424
1001725	19259316
1001725	19267416
1001725	19343150
1001725	19352466
1001725	19352468
1001725	19406039
1001725	19555588
1001725	19581537
1001725	19635226
1001725	19636013
1001725	19638922
1001725	19697351
1001725	19738052
1001725	19755046
1001725	19755047
1001725	19755049
1001725	19764149
1001725	19764150
1001725	19764151
1001725	19764153
1001725	19764156
1001725	19766639
1001725	19805671
1001725	19841322
1001725	19861991
1001725	19934290
1001725	19939705
1001725	20008641
1001725	20052723
1001725	20064293
1001725	20117465
1001725	20133499
1001725	20190797
1001725	20194865
1001725	20233824
1001725	20391648
1001725	20406940
1001725	20421150
1001725	20458043
1001725	20461765
1001725	20501733
1001725	20564111
1001725	20567570
1001725	20578172
1001725	20598452
1001725	20643617
1001725	20664474
1001725	20805450
1001725	20812264
1001725	20857171
1001725	20934270
1001725	21044630
1001725	21081782
1001725	21147504
1001725	21277694
1001725	21286719
1001725	21353979
1001725	21464865
1001725	21499862
1001725	21514072
1001725	21586140
1001725	21633049
1001725	21664356
1001725	21701006
1001725	21747085
1001725	21849660
1001725	21917621
1001725	21969502
1001725	21999129
1001725	22043325
1001725	22043326
1001725	22056656
1001725	22067398
1001725	22109811
1001725	22137020
1001725	22147942
1001725	22203771
1001725	22236990
1001725	22245905
1001725	22329182
1001725	22491045
1001725	22520262
1001725	22605658
1001725	22679115
1001725	22679117
1001725	22682806
1001725	22890592
1001725	23000237
1001725	23104894
1001725	23136358
1001725	23138165
1001725	23150707
1001725	23169502
1001725	23180995
1001725	23221790
1001725	23335150
1001725	23570133
1001728	2975323
1001728	9851954
1001728	10468076
1001728	10471354
1001728	10608591
1001728	11144473
1001728	12403661
1001728	12573373
1001728	12794628
1001728	15210596
1001728	15215795
1001728	15846249
1001728	16413381
1001728	17586811
1001728	17720261
1001728	17728764
1001728	18068044
1001728	18070953
1001728	18929704
1001728	19159991
1001728	20478405
1001728	20552312
1001728	21256467
1001728	21463153
1001728	21913051
1001728	22328324
1001728	23404232
1001728	23500234
1001774	1522945
1001774	1939382
1001774	2406995
1001774	2714080
1001774	2774249
1001774	6154228
1001774	6159890
1001774	7726330
1001774	8896626
1001774	8967748
1001774	9126062
1001774	9818867
1001774	9874478
1001774	10075897
1001774	10356062
1001774	10600415
1001774	10686117
1001774	10694463
1001774	10928743
1001774	11099731
1001774	11108630
1001774	11305891
1001774	11345973
1001774	11352612
1001774	11506539
1001774	11525335
1001774	11559317
1001774	11733691
1001774	11771972
1001774	11865146
1001774	11906237
1001774	11969313
1001774	12112766
1001774	12169483
1001774	12187470
1001774	12202084
1001774	12377171
1001774	12414270
1001774	12414285
1001774	12417678
1001774	12509846
1001774	12564563
1001774	12667840
1001774	12697614
1001774	12757911
1001774	12781739
1001774	12803968
1001774	12811732
1001774	12880911
1001774	12888543
1001774	12925283
1001774	14561111
1001774	14568448
1001774	14978395
1001774	15102894
1001774	15340932
1001774	15371295
1001774	15447635
1001774	15453976
1001774	15548656
1001774	15660647
1001774	15699397
1001774	15746002
1001774	15893473
1001774	15930389
1001774	16040922
1001774	16042027
1001774	16420174
1001774	16436685
1001774	16505896
1001774	16543137
1001774	16978881
1001774	17159614
1001774	17287508
1001774	17344206
1001774	17469913
1001774	17884585
1001774	17958479
1001774	18308706
1001774	18480282
1001774	18511023
1001774	18602410
1001774	19614981
1001774	19716427
1001774	20164352
1001774	20798612
1001774	20878991
1001774	21994389
1001774	22391609
1001774	23569002
1001785	222018
1001785	355723
1001785	376811
1001785	1302008
1001785	1616835
1001785	1995204
1001785	2666628
1001785	3186991
1001785	3599254
1001785	3600918
1001785	3826321
1001785	3864491
1001785	3942108
1001785	3998912
1001785	4846301
1001785	4893617
1001785	5170938
1001785	6644415
1001785	6691659
1001785	7808865
1001785	8040793
1001785	8283380
1001785	8846138
1001785	9112548
1001785	10411702
1001785	10458426
1001785	11079264
1001785	11422814
1001785	11579294
1001785	12000049
1001785	12092707
1001785	12271738
1001785	15665772
1001785	16176414
1001785	17385577
1001785	17391138
1001785	17515157
1001785	18023656
1001785	18263928
1001785	19207228
1001785	20602719
1001785	20839756
1001785	22676554
1001785	23380387
1001786	1603683
1001786	1636660
1001786	1684432
1001786	1891295
1001786	2066844
1001786	2123240
1001786	3052028
1001786	3180625
1001786	3186523
1001786	3191650
1001786	3290876
1001786	3309658
1001786	3362192
1001786	3373408
1001786	3889257
1001786	3916457
1001786	3945541
1001786	3954847
1001786	3969326
1001786	4022583
1001786	4061419
1001786	6720641
1001786	7053432
1001786	7639916
1001786	7739958
1001786	7892097
1001786	8029112
1001786	8098148
1001786	8130877
1001786	8170725
1001786	8256139
1001786	8340471
1001786	8357461
1001786	8418597
1001786	8424008
1001786	8488808
1001786	8709687
1001786	8858648
1001786	8904853
1001786	9019050
1001786	9062328
1001786	9110047
1001786	9207331
1001786	9265886
1001786	9287885
1001786	9331591
1001786	9331593
1001786	9346095
1001786	9622811
1001786	10323562
1001786	10323569
1001786	10506234
1001786	10617753
1001786	10654976
1001786	10742344
1001786	10768671
1001786	10877176
1001786	10970209
1001786	11015537
1001786	11074849
1001786	11176244
1001786	11389282
1001786	11433076
1001786	11483829
1001786	11581461
1001786	11732957
1001786	11920315
1001786	12135401
1001786	12144367
1001786	12192025
1001786	12195586
1001786	12359797
1001786	12361450
1001786	12415068
1001786	14731100
1001786	15306998
1001786	15548100
1001786	15578402
1001786	15615307
1001786	15937761
1001786	16026187
1001786	16371871
1001786	16421785
1001786	16740825
1001786	17142511
1001786	17259882
1001786	17484224
1001786	17969529
1001786	18543538
1001786	18795566
1001786	19171607
1001786	19480575
1001786	20109044
1001786	20817014
1001786	21053821
1001786	21219442
1001786	22385369
1001786	22672693
1001786	23008456
1001786	23134435
1001801	1389455
1001801	1403395
1001801	1415074
1001801	1640281
1001801	1735927
1001801	1901114
1001801	2007932
1001801	2112186
1001801	2497236
1001801	2829142
1001801	3031637
1001801	3080871
1001801	3180625
1001801	3191650
1001801	3361380
1001801	3668742
1001801	3890521
1001801	3933331
1001801	3945541
1001801	4006352
1001801	4061401
1001801	6866788
1001801	7472822
1001801	7658289
1001801	7869193
1001801	7996353
1001801	8021787
1001801	8413004
1001801	8456833
1001801	8496776
1001801	8551416
1001801	8709687
1001801	9029062
1001801	9063438
1001801	9403670
1001801	10469435
1001801	10778734
1001801	10894238
1001801	11471182
1001801	11483452
1001801	11966244
1001801	12025740
1001801	12073737
1001801	12149794
1001801	12174760
1001801	12271738
1001801	12361450
1001801	12389366
1001801	12455478
1001801	12503434
1001801	12600133
1001801	12616930
1001801	12661488
1001801	12723116
1001801	12774704
1001801	12846015
1001801	12891760
1001801	12910491
1001801	12942891
1001801	12955759
1001801	14508890
1001801	14606215
1001801	14696282
1001801	14981864
1001801	14999941
1001801	15054930
1001801	15101227
1001801	15150769
1001801	15162635
1001801	15298306
1001801	15354601
1001801	15462571
1001801	15515351
1001801	15544197
1001801	15557519
1001801	15559699
1001801	15615307
1001801	15693211
1001801	15768684
1001801	15792108
1001801	15871430
1001801	15948344
1001801	16018224
1001801	16092624
1001801	16149747
1001801	16222944
1001801	16285629
1001801	16353645
1001801	16419729
1001801	16466070
1001801	16493913
1001801	16570480
1001801	16637551
1001801	16722290
1001801	16783970
1001801	16895147
1001801	16986447
1001801	16999294
1001801	17048711
1001801	17153123
1001801	17189147
1001801	17236433
1001801	17269278
1001801	17330569
1001801	17385577
1001801	17387725
1001801	17469297
1001801	17515157
1001801	17691621
1001801	17727135
1001801	17824271
1001801	17910200
1001801	17969529
1001801	18074984
1001801	18229517
1001801	18240848
1001801	18335876
1001801	18411853
1001801	18488976
1001801	18543538
1001801	18616189
1001801	18710134
1001801	18751568
1001801	18795567
1001801	18972847
1001801	19024837
1001801	19143327
1001801	19213287
1001801	19263780
1001801	19353900
1001801	19449510
1001801	19455946
1001801	19476295
1001801	19588672
1001801	19685653
1001801	19711877
1001801	19937438
1001801	19968190
1001801	19968201
1001801	20000229
1001801	20151618
1001801	20166632
1001801	20302242
1001801	20411894
1001801	20506977
1001801	20666343
1001801	20669886
1001801	20704141
1001801	20839756
1001801	20954605
1001801	21030036
1001801	21053824
1001801	21162481
1001801	21210593
1001801	21271647
1001801	21274014
1001801	21323200
1001801	21329943
1001801	21417200
1001801	21485992
1001801	21563735
1001801	21678886
1001801	21736253
1001801	21815597
1001801	21902117
1001801	21973038
1001801	22066504
1001801	22111153
1001801	22148272
1001801	22224714
1001801	22300179
1001801	22474213
1001801	22494203
1001801	22587499
1001801	22694231
1001801	22765035
1001801	22829012
1001801	22843451
1001801	22881419
1001801	23307228
1001864	8457071
1001864	8534477
1001864	8807177
1001864	9549741
1001864	9768767
1001864	10071999
1001864	10475294
1001864	10861178
1001864	11374625
1001865	137233
1001865	352619
1001865	355248
1001865	368074
1001865	786290
1001865	1348057
1001865	1656236
1001865	2166701
1001865	2172784
1001865	2172785
1001865	2174541
1001865	2514122
1001865	2547796
1001865	2827005
1001865	2834389
1001865	2849112
1001865	2987808
1001865	3007469
1001865	3009835
1001865	3018727
1001865	6096691
1001865	6130852
1001865	6263917
1001865	6265876
1001865	6278493
1001865	6285760
1001865	7049838
1001865	7629110
1001865	7799916
1001865	8108407
1001865	8253388
1001865	8276781
1001865	8383622
1001865	8567667
1001865	8816484
1001865	9228045
1001865	9239537
1001865	9326621
1001865	10375638
1001865	10412986
1001865	10747996
1001865	10777619
1001865	11069771
1001865	11134350
1001865	11340167
1001865	11943463
1001865	12031478
1001865	15004004
1001865	15525513
1001865	15684387
1001865	16054090
1001865	16329141
1001865	16908542
1001865	18343819
1001865	18391175
1001865	19036724
1001865	19076454
1001865	20933024
1001865	21232273
1001865	21937425
1001865	22080153
1001865	22817841
1001865	23364789
1001883	32618
1001883	68801
1001883	169953
1001883	203361
1001883	216774
1001883	223723
1001883	336150
1001883	337572
1001883	384461
1001883	385350
1001883	402696
1001883	423313
1001883	509241
1001883	509242
1001883	514542
1001883	663664
1001883	679036
1001883	689296
1001883	698803
1001883	705344
1001883	816422
1001883	851875
1001883	870904
1001883	933211
1001883	953760
1001883	1091257
1001883	1107866
1001883	1122396
1001883	1244972
1001883	1252918
1001883	1264201
1001883	1436483
1001883	1749518
1001883	1796142
1001883	1827625
1001883	1837850
1001883	2144782
1001883	2145833
1001883	2150156
1001883	2213144
1001883	2357802
1001883	2451839
1001883	2559978
1001883	2598047
1001883	2679942
1001883	2765925
1001883	2790456
1001883	2824717
1001883	2825923
1001883	2836479
1001883	2905192
1001883	2918368
1001883	2965822
1001883	2990291
1001883	3003904
1001883	3015357
1001883	3073417
1001883	3091192
1001883	3096987
1001883	3121805
1001883	3158299
1001883	3158377
1001883	3159591
1001883	3185858
1001883	3316497
1001883	3324691
1001883	3418528
1001883	3428269
1001883	3580879
1001883	3620967
1001883	3654645
1001883	3694262
1001883	3794793
1001883	3828760
1001883	3904711
1001883	3934001
1001883	4107565
1001883	4116082
1001883	4325855
1001883	4329576
1001883	4353653
1001883	4364475
1001883	4369898
1001883	4425951
1001883	4458103
1001883	4476206
1001883	4559074
1001883	4570179
1001883	4577708
1001883	4600348
1001883	4627727
1001883	4670851
1001883	4714294
1001883	4866914
1001883	4872448
1001883	4920683
1001883	4932235
1001883	5075333
1001883	5130701
1001883	5149449
1001883	5342142
1001883	5424668
1001883	5458721
1001883	5478398
1001883	5554318
1001883	5571305
1001883	5636856
1001883	5647851
1001883	5656021
1001883	5672636
1001883	5798120
1001883	5804730
1001883	5832339
1001883	5969603
1001883	5980729
1001883	6034213
1001883	6054486
1001883	6082873
1001883	6095804
1001883	6248017
1001883	6256477
1001883	6269696
1001883	6384712
1001883	6488030
1001883	6860947
1001883	7020532
1001883	7103902
1001883	7119174
1001883	7139337
1001883	7163506
1001883	7225866
1001883	7291989
1001883	7417275
1001883	7885468
1001883	8164523
1001883	8255176
1001883	8265669
1001883	8464879
1001883	8467347
1001883	8510501
1001883	8528709
1001883	8698889
1001883	8717350
1001883	8737664
1001883	8750840
1001883	8774942
1001883	8793106
1001883	8822359
1001883	8872301
1001883	8931272
1001883	8950704
1001883	9023877
1001883	9272837
1001883	9273703
1001883	9326669
1001883	9530916
1001883	10354601
1001883	10512978
1001883	10521589
1001883	10803573
1001883	10861025
1001883	10902896
1001883	10973129
1001883	10998096
1001883	11345123
1001883	11530843
1001883	11918282
1001883	11918284
1001883	12823476
1001883	14197028
1001883	14197029
1001883	14288357
1001883	15183507
1001883	15318326
1001883	15390153
1001883	15626492
1001883	16685708
1001883	17004915
1001883	17056284
1001883	17111412
1001883	17143904
1001883	17554085
1001883	17554086
1001883	18162421
1001883	18367168
1001883	18727047
1001883	19437419
1001883	19554645
1001883	19650124
1001883	20865723
1001883	22180004
1001883	22180023
1001883	22180136
1001883	22766378
1001883	23355389
1001887	8861
1001887	12982
1001887	16713
1001887	169376
1001887	170622
1001887	201411
1001887	204726
1001887	204727
1001887	208581
1001887	209123
1001887	315562
1001887	448087
1001887	929987
1001887	972679
1001887	1501424
1001887	1531788
1001887	1547810
1001887	1627759
1001887	1835406
1001887	1837146
1001887	2078519
1001887	2143726
1001887	2144899
1001887	2341721
1001887	2417769
1001887	2431053
1001887	2522845
1001887	2525144
1001887	2947530
1001887	2952749
1001887	2965184
1001887	3226320
1001887	3477811
1001887	3491155
1001887	3871219
1001887	4139654
1001887	4153907
1001887	6123535
1001887	6244102
1001887	6306280
1001887	6370522
1001887	6601804
1001887	6605379
1001887	6823251
1001887	6974602
1001887	6976933
1001887	6980942
1001887	7529804
1001887	7586730
1001887	7710712
1001887	7860735
1001887	8301146
1001887	8478612
1001887	8530877
1001887	8621796
1001887	8676066
1001887	9049781
1001887	9186652
1001887	9296784
1001887	9336404
1001887	9449717
1001887	9498753
1001887	9884095
1001887	10229810
1001887	10430616
1001887	10700224
1001887	11086108
1001887	11739537
1001887	11859148
1001887	12215897
1001887	12217340
1001887	12727626
1001887	14991050
1001887	15630591
1001887	15693014
1001887	15749855
1001887	16237078
1001887	16531276
1001887	17548623
1001887	18050205
1001887	18372370
1001887	18812189
1001887	19092831
1001887	19405952
1001887	19841178
1001887	21287397
1001887	21302090
1001887	22561152
1001926	8873315
1001926	12818842
1001926	18692761
1001944	104232
1001944	514714
1001944	1185405
1001944	1408414
1001944	1514555
1001944	1557257
1001944	1594342
1001944	1684432
1001944	1861929
1001944	1994685
1001944	2042863
1001944	2189298
1001944	2356796
1001944	2376093
1001944	2589272
1001944	2644852
1001944	2726348
1001944	2743183
1001944	2748266
1001944	2748269
1001944	2791435
1001944	2816853
1001944	3362732
1001944	3405674
1001944	3432100
1001944	3455109
1001944	3491364
1001944	3703645
1001944	3916458
1001944	3933331
1001944	3945541
1001944	3954847
1001944	3969326
1001944	3994792
1001944	4005005
1001944	4022583
1001944	4036919
1001944	4061401
1001944	4061419
1001944	6374085
1001944	6400046
1001944	6686480
1001944	6689845
1001944	6720641
1001944	6858998
1001944	7243455
1001944	7243499
1001944	7462381
1001944	7489067
1001944	7639916
1001944	7700775
1001944	7820197
1001944	7876456
1001944	7936890
1001944	7951803
1001944	8115207
1001944	8154550
1001944	8163968
1001944	8200170
1001944	8238030
1001944	8267319
1001944	8267320
1001944	8340471
1001944	8351981
1001944	8357461
1001944	8414825
1001944	8416474
1001944	8441575
1001944	8464676
1001944	8545221
1001944	8603219
1001944	8704892
1001944	8720630
1001944	8759586
1001944	8783060
1001944	8953997
1001944	9019050
1001944	9111433
1001944	9158441
1001944	9158444
1001944	9193240
1001944	9346095
1001944	9417160
1001944	9519630
1001944	9585648
1001944	9808929
1001944	9832595
1001944	9847496
1001944	9847497
1001944	9929081
1001944	10323560
1001944	10385838
1001944	10390259
1001944	10393073
1001944	10442655
1001944	10532496
1001944	10554451
1001944	10665601
1001944	10703789
1001944	10800420
1001944	10807301
1001944	11026175
1001944	11144626
1001944	12164180
1001944	12169924
1001944	12194610
1001944	12226112
1001944	12359794
1001944	14981863
1001944	15047793
1001944	15178674
1001944	15506573
1001944	15870664
1001944	16475986
1001944	16573835
1001944	17030973
1001944	17043321
1001944	17329653
1001944	17336809
1001944	17446249
1001944	17679657
1001944	18676541
1001944	18795574
1001944	19337772
1001944	19381739
1001944	19407809
1001944	19584182
1001944	20107193
1001944	20107457
1001944	20511357
1001944	21204681
1001944	21716317
1001944	21832113
1001944	21869757
1001944	21940204
1001949	3344045
1001949	7002751
1001949	8085611
1001949	9185953
1001949	10342464
1001949	10536093
1001949	10715198
1001949	10749208
1001949	11590584
1001949	18479733
1001949	20853476
1001949	20853477
1001949	22704262
